-0.282483,0.931373,1.079385,-1.068322,-0.186732,-0.224117,0.000390
-0.237850,0.946631,0.778400,-0.755131,-0.153543,-0.185969,0.000390
-0.170711,1.272411,1.112192,-1.120966,-0.051690,-0.158122,0.000390
-0.123407,1.586366,1.372740,-1.050393,-0.041390,-0.116922,0.000390
-0.123026,1.628328,1.168651,-0.818456,-0.040627,-0.116541,0.000390
-0.121500,1.622988,1.156825,-0.805867,-0.036813,-0.124552,0.068845
-0.117304,1.770618,1.143854,-0.654802,-0.044824,-0.129129,0.068845
-0.117685,1.770618,1.143854,-0.654802,-0.044824,-0.129129,0.036503
-0.116922,1.681354,1.519989,-1.102655,-0.044442,-0.127985,0.036496
